user,check_in_time,lat,lon,loc_id
457,2010-03-01T20:14:19Z,40.2180270947,-74.756223578,245489
457,2010-02-27T21:41:56Z,40.7934757008,-73.9519518614,468212
460,2010-04-30T15:47:20Z,37.9149101333,-78.9434748333,1038442
460,2010-04-03T11:59:18Z,33.7855774833,-84.3928460167,67500
460,2010-02-15T00:41:36Z,35.9033384479,-78.9327013493,25544
460,2009-11-16T18:58:20Z,35.9965774575,-78.9022180438,106483
460,2009-10-21T13:54:59Z,35.99722195,-78.8998514167,25429
465,2010-01-08T22:16:37Z,37.7770878167,-122.40837105,32870
465,2009-12-27T05:19:42Z,37.8357762514,-122.2922730446,69894
466,2009-12-04T16:05:53Z,18.53330338,73.8388397,163760
468,2010-07-19T18:44:57Z,30.2180239404,-97.7522063255,928962
468,2010-06-19T15:03:23Z,32.8686390803,-96.7736721039,10720
468,2010-05-30T18:18:29Z,30.6540559523,-98.4203660488,1085074
469,2010-09-25T22:11:28Z,47.6207801622,-122.3492968082,9763
469,2010-09-22T15:07:33Z,36.0253448598,-115.086979866,164426
469,2010-09-14T00:29:08Z,35.92941235,-115.0908821333,575198
469,2010-09-09T16:18:13Z,36.0253448598,-115.086979866,164426
469,2010-07-05T04:05:20Z,36.0387486333,-115.132008,428109
469,2010-04-08T01:00:49Z,35.92941235,-115.0908821333,575198
469,2010-03-11T04:31:30Z,36.1245127516,-115.169570446,176402
469,2010-02-25T20:40:30Z,36.0218736565,-115.0841117331,249585
469,2010-02-06T15:42:29Z,36.1642706167,-115.1098655333,272690
469,2010-01-21T01:49:02Z,36.0434317167,-115.1011569,422254
470,2010-03-14T04:17:45Z,30.2685191842,-97.7361774445,9227
471,2010-08-27T16:43:57Z,30.3949398046,-97.7494597435,33560
471,2010-08-15T18:46:52Z,30.3750827996,-97.6906040311,11388
471,2010-07-18T16:15:10Z,30.2765885131,-97.7022927664,225703
471,2010-07-17T05:38:55Z,30.2670829124,-97.7368319035,233389
472,2010-10-04T16:38:31Z,37.7847236986,-122.3951625824,33793
472,2010-09-25T02:01:32Z,37.7783555476,-122.3894011974,10677
472,2010-06-25T02:47:39Z,37.8057852167,-122.4136755,39703
472,2010-05-11T21:36:55Z,37.8061995287,-122.4054152011,1099925
472,2010-02-20T22:36:49Z,37.7486019785,-122.3866948485,34055
472,2009-12-16T17:03:41Z,37.7576955592,-122.389433384,35572
475,2010-10-10T16:29:17Z,32.7814025788,-96.760507822,5240902
475,2010-10-02T00:48:56Z,33.1271736,-96.82503044,1012308
475,2010-09-10T00:11:03Z,33.034001667,-97.06523665,1368396
475,2010-09-08T21:20:59Z,32.9041078,-96.95888978,1582140
475,2010-09-05T16:15:36Z,32.728472795,-97.627620245,1600107
475,2010-09-04T17:41:27Z,32.739084063,-97.764947815,1431520
475,2010-08-07T19:26:49Z,32.7823485659,-96.805550158,348425
475,2010-08-02T19:32:43Z,32.6495472087,-97.1358132362,1409319
476,2010-04-13T16:51:47Z,37.7590554833,-122.41157525,17379
476,2010-03-15T18:45:23Z,30.2639879069,-97.7419361472,9460
477,2010-02-04T04:32:33Z,37.8034892658,-122.4021656953,54259
480,2010-06-29T00:13:02Z,38.97227635,-95.2720775833,241583
483,2010-03-22T13:02:53Z,30.2015573297,-97.6671266556,9410
486,2010-04-10T19:04:36Z,35.4807208667,-97.52107055,689180
486,2010-03-13T20:18:12Z,30.2644667205,-97.7420178305,610012
486,2010-03-02T18:19:26Z,32.9425527333,-97.13225845,19995
486,2010-01-24T00:07:49Z,32.9299586457,-96.8199580864,236424
486,2009-12-19T04:06:45Z,32.9551319667,-97.1371718833,54245
486,2009-10-27T01:05:15Z,35.4798099857,-97.5219252706,25066
488,2010-08-11T17:28:48Z,39.0194465,-94.6623479,46211
488,2009-12-03T01:15:46Z,38.9082343167,-94.5476054333,138802
490,2010-09-12T00:46:08Z,30.44741425,-97.8105218167,144594
490,2010-07-05T23:34:16Z,30.5338673319,-97.8349149227,439184
490,2010-05-14T22:48:59Z,30.4506830369,-97.8159409761,921318
490,2010-04-19T17:08:56Z,37.3727229667,-121.9289722333,469753
491,2010-03-31T17:32:26Z,32.7534742399,-97.3304501617,757253
491,2010-01-27T21:32:29Z,32.7554747842,-97.3305416107,22708
491,2010-01-18T14:20:05Z,32.7516663167,-97.3302707333,15946
491,2009-12-20T22:28:46Z,32.9416570927,-97.131229341,9386
491,2009-11-11T17:12:48Z,32.7530927292,-97.331045866,50825
491,2009-10-02T19:46:27Z,32.7179074167,-97.3528575833,9093
491,2009-10-02T19:22:56Z,32.7227032167,-97.3579859667,9077
491,2009-10-02T16:06:05Z,32.7504399111,-97.3335456848,14514
491,2009-08-18T17:40:42Z,32.7518159576,-97.3302519321,17584
492,2010-03-23T12:06:29Z,40.7335190115,-73.9920401573,193773
494,2010-06-02T21:24:00Z,37.3230092833,-122.05389135,24690
494,2010-02-16T21:06:13Z,37.3330959679,-122.0294862986,39690
494,2009-03-16T00:06:17Z,30.2668906357,-97.7456858754,9223
494,2009-03-14T23:41:39Z,30.2638859739,-97.7379798889,9382
496,2010-05-18T23:33:22Z,35.6189131459,-97.5690221786,168741
498,2009-11-30T23:42:53Z,30.29600286,-97.74029898,150905
501,2010-08-19T01:11:47Z,37.4157602871,-122.1525514126,14515
503,2010-09-18T18:20:32Z,30.2668906357,-97.7456858754,9223
503,2010-08-13T19:39:13Z,38.9505855149,-95.2365984941,1379867
503,2009-11-29T00:32:28Z,38.9668663,-95.2438213333,144271
510,2010-05-16T16:58:54Z,37.7804228667,-122.3879746167,119291
510,2010-03-06T00:42:21Z,37.5778203663,-122.349114418,116371
510,2009-12-27T21:25:52Z,37.7134641341,-122.3863649368,20304
511,2010-10-20T18:59:31Z,37.7932715451,-122.3946454962,34548
512,2010-05-16T19:12:12Z,38.9256668091,-94.5850372314,17615
513,2010-08-16T17:46:23Z,44.8810222817,-93.325510025,279441
513,2010-08-14T21:58:01Z,45.1319211,-93.3576021,1494058
513,2010-07-31T23:24:21Z,44.9156141167,-93.2626680833,223702
513,2010-05-28T17:23:16Z,44.9030063167,-93.2226873333,90468
515,2010-09-25T12:32:51Z,40.4958522503,-80.25349617,24386
515,2010-06-27T21:33:20Z,30.4015818147,-97.7265161276,11591
515,2009-11-17T05:09:55Z,35.6566691395,139.7008234262,107525
518,2009-11-23T21:52:01Z,37.3318803266,-122.0296311378,8947
520,2010-07-16T03:40:42Z,33.4404303884,-88.8686656952,566476
521,2010-10-18T16:29:43Z,50.9296592928,4.5437422574,955152
521,2010-10-02T12:32:24Z,50.9287279239,4.4230882369,933063
521,2010-08-21T18:36:58Z,50.8785972333,4.69951955,725620
521,2010-04-14T09:38:57Z,50.9135155315,4.4298559427,110249
521,2010-03-22T20:33:22Z,50.9130048125,4.4303011894,42732
521,2010-02-20T15:13:00Z,51.2212118831,4.4011187553,511937
521,2010-02-14T12:06:59Z,51.0546939833,3.69745585,523943
521,2010-01-19T15:28:46Z,30.2679095833,-97.7493124167,21714
521,2009-12-13T17:18:10Z,50.9129565,4.4337457,621632
521,2009-11-17T19:20:29Z,50.9130048125,4.4303011894,42732
521,2009-10-17T19:33:24Z,50.9273033,4.4402078833,51648
522,2010-10-09T13:09:03Z,35.23263035,-80.8256290333,51079
522,2010-01-14T02:02:42Z,36.0645903167,-79.4013874,378169
525,2010-09-12T06:06:40Z,39.0465649028,-77.1160341231,424049
525,2010-01-15T03:19:13Z,43.6483705,-72.3190498333,178664
525,2009-12-07T16:31:07Z,43.64657974,-72.3255226,175918
526,2010-06-01T13:53:15Z,40.7236568276,-74.0088093281,179980
526,2010-04-29T13:04:47Z,40.7229169017,-74.0073931217,115340
527,2009-12-19T04:01:28Z,39.7168265408,-104.9572741985,37729
527,2009-12-04T18:40:48Z,40.7697337758,-73.9543916458,19706
528,2009-12-06T15:56:49Z,38.8518823249,-77.0420229435,17826
531,2010-07-02T03:44:04Z,33.9911651,-118.4668721167,22603
531,2010-06-18T03:02:00Z,34.0909380833,-118.2781536167,40163
532,2010-04-25T16:46:00Z,48.1604035412,11.5857291871,518074
532,2010-02-22T12:51:52Z,48.1543114333,11.5680273667,149010
532,2009-12-18T16:05:58Z,48.1671608,11.57687155,228623
533,2010-08-13T22:10:11Z,30.3086073,-97.9199677,391330
534,2010-08-07T13:13:53Z,41.67949035,-86.205129183,1177014
534,2010-07-31T23:54:38Z,39.794976534,-89.64673034,1537865
534,2010-06-06T02:53:15Z,39.22443521,-94.64965736,991693
534,2010-05-30T00:08:06Z,38.9937138148,-94.669200182,833511
534,2010-04-01T13:28:41Z,39.25005549,-94.65828168,191945
534,2010-03-27T22:50:14Z,38.95431822,-92.36444634,196893
534,2010-03-20T03:50:31Z,39.2472397667,-94.6653444667,613002
534,2010-03-19T23:09:41Z,39.2068866667,-94.6838924667,34020
534,2010-01-15T19:18:43Z,39.0416979667,-94.59059,10019
535,2010-07-27T21:12:32Z,30.4417526722,-97.8354942799,1496357
535,2010-07-19T18:09:20Z,30.2691029532,-97.7493953705,420315
536,2010-08-07T18:31:47Z,33.0595886707,-96.7322266102,756674
536,2010-02-28T22:01:28Z,32.9958593845,-96.7283052206,523362
539,2010-09-03T15:08:27Z,30.2448597206,-97.7571630478,18417
539,2010-03-14T21:59:23Z,30.2635153076,-97.7401685715,671672
539,2010-03-12T01:07:39Z,30.2557309927,-97.7633857727,316637
539,2010-03-09T20:13:09Z,30.3082015333,-97.7510709167,676622
539,2010-01-23T01:08:15Z,30.2414345667,-97.75887965,9448
540,2010-06-08T21:09:51Z,35.8255817171,-78.7058213353,49787
540,2010-01-17T01:57:41Z,35.7787711333,-78.6405870833,40557
540,2010-01-17T01:57:18Z,35.7787008862,-78.6400029105,39326
540,2010-01-05T05:03:53Z,35.9433477922,-78.5498321056,26772
546,2010-04-08T23:42:15Z,38.9588945833,-77.3611142167,19883
551,2010-08-17T14:44:44Z,32.96833521,-97.03787696,687542
551,2010-06-19T21:09:31Z,32.67661601,-97.41545552,1048705
551,2010-01-27T21:15:49Z,32.8833833667,-97.1008345667,59330
551,2010-01-27T19:51:33Z,32.8752161167,-97.096754,125940
552,2010-10-04T12:58:18Z,40.467594,-3.569304,2548668
555,2010-03-12T03:04:14Z,21.2772178845,-157.7867174149,29305
555,2009-12-06T20:59:40Z,21.28292265,-157.7997129833,56860
556,2010-03-29T14:53:53Z,51.4717336662,-0.4898357391,18655
556,2009-11-18T22:28:07Z,37.6163560649,-122.3861503601,19542
559,2009-05-02T15:26:10Z,32.7221882333,-97.3579645,9081
560,2010-05-18T21:04:23Z,32.8979637,-97.25677049,548032
560,2010-03-04T03:16:15Z,32.92302795,-97.0912993333,418608
560,2009-05-24T21:07:25Z,32.85253285,-97.19110965,11031
560,2009-05-24T20:15:47Z,32.9382603045,-97.1811318398,9661
567,2010-06-25T23:42:24Z,40.54509325,-111.8879485333,747388
567,2010-03-01T18:47:59Z,33.6646722333,-117.9801663,26660
568,2010-01-23T17:49:27Z,30.2626730667,-97.93770705,70619
573,2010-09-12T16:49:42Z,30.2670273144,-97.7445030212,17831
573,2010-09-01T04:34:18Z,30.3185284167,-97.7243779667,16495
573,2010-07-05T22:05:22Z,30.2623879833,-97.7615833167,9266
573,2010-01-23T02:57:24Z,41.9777566142,-87.9060181641,434714
573,2009-12-19T00:48:22Z,41.9805291,-87.9097666833,225261
573,2009-12-05T23:04:30Z,42.7903019333,-86.1042079,39421
573,2009-11-27T04:30:09Z,42.7446060181,-86.1159210205,136210
574,2010-08-29T01:27:18Z,30.2685191842,-97.7361774445,9227
576,2009-12-28T17:58:36Z,30.4265763833,-89.0924088167,194837
576,2009-12-11T01:11:00Z,39.0364028167,-94.58688925,21693
576,2009-11-17T12:48:59Z,40.8926885416,-74.271697998,107228
576,2009-10-12T20:44:45Z,38.9285926777,-95.2617108822,37111
576,2009-09-24T03:23:04Z,39.04247535,-94.5904207333,23336
576,2009-09-17T23:21:12Z,39.0401196432,-94.5950102806,24584
576,2009-09-16T18:42:27Z,39.0393912667,-94.58919525,14483
577,2010-02-21T16:25:25Z,25.7586085833,-80.1374084833,584777
578,2010-09-25T16:46:16Z,40.7452492854,-73.9755928516,101010
578,2010-08-15T02:44:46Z,40.7441438178,-73.9740371704,268521
578,2010-08-03T13:22:46Z,40.7460160667,-73.9746040167,376953
578,2010-07-18T12:37:42Z,40.7439581512,-73.9741170173,308781
578,2010-06-13T16:31:21Z,40.7565386346,-73.9857959747,49002
582,2010-05-16T02:54:23Z,30.2015573297,-97.6671266556,9410
582,2010-05-13T01:50:12Z,28.3582381938,-81.5589272976,11810
583,2010-09-17T21:50:14Z,48.6875040995,-123.4108829498,30817
583,2010-09-03T04:59:06Z,43.6140413383,-116.2004460403,188726
583,2010-03-05T03:22:47Z,43.4392605156,-79.6739073098,600365
584,2009-11-24T01:18:20Z,35.4749801667,-97.5195946333,24650
584,2009-10-31T23:14:46Z,35.65178085,-97.46155735,72468
584,2009-09-18T17:51:12Z,35.5621243507,-97.5117516518,24899
585,2010-01-23T23:28:26Z,37.7883312333,-122.43376695,102095
585,2010-01-14T16:58:58Z,37.7897072833,-122.40241785,278854
585,2009-10-25T14:02:04Z,25.7511438254,-80.2545237812,28297
585,2009-10-13T13:21:34Z,25.7516527167,-80.2549338333,9325
588,2010-03-17T19:58:01Z,30.2709283672,-97.7417349815,533421
588,2010-03-12T20:45:48Z,30.2663469167,-97.7711749,10056
588,2010-03-12T02:02:08Z,30.3918535833,-97.7489264667,224727
588,2010-03-12T01:20:01Z,30.2712619417,-97.7542984486,9242
588,2010-03-10T21:57:58Z,30.2541925908,-97.7629566193,320383
588,2010-02-17T00:22:28Z,30.2665524132,-97.7396562696,313304
588,2010-02-17T00:14:15Z,30.2672705556,-97.740804255,421336
588,2010-01-01T23:53:55Z,30.3121745167,-97.7432774,66725
591,2010-09-22T20:18:39Z,38.9709451201,-95.2353967425,572383
598,2010-06-08T00:00:12Z,37.785102377,-122.4004902459,16000
601,2010-08-20T23:34:06Z,40.8250960087,-74.139056146,590367
601,2010-07-06T21:41:49Z,44.194928867,-73.364845217,1376282
602,2009-08-11T05:46:51Z,37.3318803266,-122.0296311378,8947
603,2010-05-04T16:44:37Z,38.9116310095,-94.6376895905,31230
616,2010-10-15T00:00:18Z,29.6013252884,-98.4694504738,330082
616,2010-08-09T18:35:07Z,29.6122857342,-98.4707593918,177771
618,2010-10-11T08:50:01Z,35.62669155,139.7412722,1963842
619,2010-10-16T10:47:13Z,35.4364817245,139.5719996095,1051960
620,2010-10-19T06:15:51Z,35.6718616529,139.7347211838,3330551
620,2010-09-21T23:13:10Z,35.3387765776,139.4872283936,300620
620,2010-09-21T12:15:23Z,35.6652025157,139.7122228146,240111
620,2010-09-20T05:06:13Z,35.4017179833,139.53390215,493200
620,2010-08-10T13:17:34Z,35.3299628244,139.407993257,1591344
620,2010-07-18T05:47:40Z,36.3230262728,139.0125095844,1459855
620,2010-07-06T13:20:36Z,35.3387765776,139.4872283936,300620
620,2010-07-06T12:11:39Z,35.67176151,139.73315405,503763
625,2010-10-16T21:12:47Z,42.7106802389,-71.4531469345,677526
629,2010-09-18T02:57:56Z,35.733096145,139.7393858131,417808
629,2010-03-27T08:10:23Z,35.6631081548,139.7148754583,726341
631,2010-10-19T15:33:29Z,25.8546729167,-80.32051595,381977
631,2010-10-19T15:32:48Z,25.85444962,-80.3184117,313650
631,2010-10-19T15:05:55Z,26.1292408328,-80.3541755676,71337
633,2010-09-06T20:52:38Z,34.74755855,-92.33334395,863319
633,2010-08-17T22:37:28Z,35.972051455,-86.57150751,1953095
633,2010-06-08T15:05:19Z,37.7831295924,-122.4038743973,1221889
635,2010-08-12T14:01:51Z,32.39528315,-97.3271183833,528383
635,2010-06-12T21:48:54Z,46.0699564333,-118.3373921667,422918
635,2010-05-01T19:59:04Z,32.7223598833,-97.3579645,9078
637,2010-10-15T19:24:29Z,25.08043229,55.1388247,2176739
639,2010-09-13T21:59:46Z,24.703059967,46.699744067,1407090
642,2010-10-02T19:12:20Z,48.7493273467,-122.4760043621,88174
643,2010-10-02T22:34:21Z,21.6176860167,39.1661173667,963613
648,2010-05-02T20:56:09Z,38.9132004679,-94.7633671761,249226
656,2010-07-30T08:53:33Z,45.8016742071,4.7852703573,1118041
657,2010-10-11T18:28:47Z,36.1139047461,-115.1710295677,30023
657,2010-10-06T00:57:06Z,45.546929724,-73.5513478518,529818
657,2010-10-05T23:07:14Z,45.5596620743,-73.5497438908,169334
657,2010-10-05T21:02:23Z,45.5009625859,-73.5595792453,1114351
657,2010-10-03T22:24:27Z,45.4258076171,-75.6928744414,710263
657,2010-10-02T15:43:04Z,43.6487305467,-79.396353364,602380
658,2010-10-16T20:49:39Z,37.8107671997,-122.4112558365,9421
658,2010-06-26T19:42:47Z,37.4785978667,-122.2169224667,80888
661,2010-08-11T22:55:23Z,51.7018576333,-0.0345612,828254
661,2010-07-25T03:26:44Z,47.6573446333,-117.4224437,17930
661,2010-07-25T03:26:36Z,47.65814363,-117.42328345,931434
661,2010-06-11T20:51:51Z,51.5157694553,-0.0875039514,1131223
661,2010-06-11T20:46:01Z,51.5178762333,-0.0887980667,781746
662,2010-08-28T22:01:48Z,40.4165729,-74.44412925,91185
662,2010-08-26T12:18:39Z,40.4959517873,-74.4436490536,1251526
667,2010-09-28T17:07:22Z,32.42587095,-106.5979518167,345221
667,2010-09-10T23:29:46Z,31.82130879,-106.54854112,488135
668,2010-10-19T08:27:17Z,34.1429740833,-118.2405795667,795568
668,2010-08-11T23:50:03Z,34.086656567,-117.766593367,1599547
668,2010-08-05T21:04:19Z,34.1476660354,-118.1436038017,729111
668,2010-06-04T01:02:44Z,34.2017223,-118.1942307,382124
668,2010-02-21T07:20:14Z,34.1438268551,-118.2568820332,260320
668,2010-02-18T23:42:28Z,34.1322860059,-118.2054448128,468609
673,2010-08-31T01:48:28Z,37.3340586167,-121.9244872667,570850
673,2010-08-06T03:01:48Z,37.3379659167,-121.8920052333,471621
673,2010-07-22T03:03:28Z,37.32640325,-121.94329305,59847
675,2010-10-03T21:33:15Z,51.5586967049,-0.3350293636,523928
678,2010-10-17T05:11:42Z,34.0996146833,-118.3298056833,444164
678,2010-10-16T14:53:33Z,34.0658057,-118.488762767,3417132
678,2010-10-13T21:31:44Z,33.9435379571,-118.4071683884,10190
678,2010-10-10T07:45:11Z,33.9410813792,-118.0968475342,1022585
680,2010-07-06T03:06:53Z,21.2882371333,-157.8151763833,176172
680,2010-06-04T03:56:07Z,21.2793773311,-157.7890777588,94940
680,2010-04-29T18:04:54Z,21.3025893795,-157.8491163254,78610
680,2010-04-27T02:18:47Z,36.1038479385,-115.1678623543,1021029
680,2010-04-26T15:07:50Z,29.5328398635,-98.4720039368,21100
682,2010-05-19T23:34:33Z,40.7272872244,-73.9953741431,122084
685,2010-09-28T05:04:23Z,1.2648699339,103.8232576847,1299077
685,2010-08-14T08:37:52Z,1.30085414,103.83978384,423606
687,2010-09-14T22:43:03Z,41.8144751833,-72.8598004333,651311
687,2010-09-03T01:05:25Z,41.8068355322,-73.0860060453,1319774
687,2010-08-29T22:21:19Z,41.138613367,-73.300337517,1342843
687,2010-08-13T12:26:07Z,41.5151637,-73.0479154,796268
692,2010-08-14T02:36:15Z,40.4298864,-79.98530167,303961
693,2010-07-17T20:44:08Z,42.3967069387,-71.1225807667,1455322
694,2010-07-31T23:33:25Z,34.1851502969,-118.3239550512,58230
694,2010-05-27T17:53:08Z,33.8103691,-117.91926705,464526
695,2010-10-08T21:56:01Z,40.0082396782,-105.269472599,253277
695,2010-07-31T22:39:24Z,39.7414214382,-104.9867350179,466037
695,2010-07-27T15:31:17Z,40.0082396782,-105.269472599,253277
695,2010-07-09T15:33:25Z,39.9866646148,-105.2329140902,903629
695,2010-07-01T20:47:18Z,40.0069576936,-105.2698266506,247795
695,2010-07-01T18:07:32Z,40.0163337051,-105.2565443516,20563
695,2010-05-22T17:42:11Z,39.63153355,-104.9875096667,1155409
695,2010-05-11T18:37:23Z,39.66265605,-104.9873138333,687446
696,2010-10-19T03:08:54Z,34.09535515,-117.7194608833,120742
697,2010-10-02T01:46:57Z,47.5920121548,-122.3348611593,9323
698,2010-10-06T19:57:29Z,59.2899042463,17.9864215851,146230
698,2010-09-10T16:39:03Z,59.3232778514,18.0971860886,69244
701,2010-10-16T01:51:34Z,33.7619555,-84.3581106833,1150890
703,2010-10-10T21:06:35Z,30.3323829167,-97.7401471,11921
703,2010-06-30T23:57:56Z,30.3485184167,-97.5566873833,68556
703,2010-06-17T20:58:26Z,30.2722931015,-97.7536086968,206450
708,2010-08-18T22:00:21Z,59.2885720037,17.8117626187,1034780
714,2010-09-18T10:30:57Z,53.0775404594,-0.8124035597,13493
714,2010-08-20T08:27:50Z,54.9620085955,-1.6004258394,2023112
716,2010-07-21T23:04:23Z,30.33723235,-97.8038334833,13729
718,2010-10-05T00:58:25Z,40.7638606505,-73.9729321003,12535
718,2010-08-24T19:28:59Z,40.760426942,-73.96139554,545286
719,2010-08-06T22:25:47Z,38.8985698,-77.046966467,1484208
719,2010-08-05T00:07:22Z,38.88409205,-77.2263966833,40743
719,2010-07-25T21:37:28Z,38.784309,-77.0155238667,49169
719,2010-07-12T14:27:17Z,38.8964463,-77.0963809667,83250
724,2010-10-07T20:19:14Z,51.9157994,4.476565,36208
724,2010-07-07T07:46:47Z,52.0896481,5.1096738667,47263
724,2010-06-27T08:33:31Z,51.90452455,4.4842916333,131047
725,2010-08-19T18:30:30Z,37.4465875,-122.1606803167,530212
725,2010-08-10T03:57:55Z,37.4240335673,-122.1436397375,114462
726,2010-10-20T07:59:08Z,51.43380284,0.49031639,1544596
726,2010-09-21T20:11:22Z,51.400518853,0.017071472,1484236
726,2010-07-16T08:03:05Z,51.4517404369,0.2649217844,163469
726,2010-07-10T21:24:26Z,51.4395139833,0.2722027667,905253
726,2010-06-05T12:20:04Z,51.4506807052,0.2789229155,48369
726,2010-06-04T08:07:31Z,51.4373166137,0.281867981,393121
726,2010-05-24T15:52:17Z,51.4301464727,0.270152092,393164
726,2010-05-02T07:48:41Z,51.4826323355,0.280752182,951541
728,2010-10-21T13:53:25Z,39.7181595455,-104.9028282303,34125
728,2010-08-21T16:20:27Z,39.6842865337,-104.9385738373,1273779
728,2010-08-18T23:23:53Z,39.5689112333,-104.8745212833,534006
728,2010-08-05T22:36:23Z,39.7464805417,-104.8371219635,1105765
728,2010-07-30T14:14:31Z,39.5676442,-104.9894274833,1071882
728,2010-06-16T21:30:26Z,39.6988332024,-104.9030292034,667748
728,2010-06-12T17:29:15Z,39.739245614,-104.9848794937,16426
728,2010-05-18T21:10:33Z,39.6781928639,-104.925570488,677378
729,2010-10-02T14:26:49Z,32.7479043207,-97.0929193497,9361
729,2010-08-28T08:24:50Z,33.2201345,-96.6379336667,35818
730,2010-06-04T00:29:17Z,41.9031448467,-87.6793594015,592166
730,2010-04-07T19:25:47Z,30.2201075167,-97.7570284333,249700
734,2010-06-03T15:28:14Z,-33.9156569769,18.4852051735,937660
734,2010-05-08T08:51:51Z,-34.4198182833,19.2433522167,1081860
734,2010-03-14T16:53:46Z,-33.8793684833,18.4989887,709140
734,2010-02-27T06:46:09Z,-33.8930570754,18.5109651089,216451
